"sample_id","state_label","T2_z","IFN_z","repair_ECM_z"
"HR1667","E2_T2_low",-0.984621243542235,-0.321008397919655,0.662888428317061
"HR1668","E2_T2_low",-1.72928070958876,-0.661865794920103,2.52658495385239
"HR1669","E1_T2_high_IFN_low",1.13593828687237,0.907613234121534,0.00506603286949285
"HR1670","E1_T2_high_IFN_low",0.11400251060931,1.48833040968166,-1.57812696352669
"HR1671","E3_IFN_high_repair_high",1.29879310118768,2.02400503602304,-0.263159031884561
"HR1672","E3_IFN_high_repair_high",0.960581830675995,1.31928618797418,0.602790305741018
"HR1673","E3_IFN_high_repair_high",-0.96531051499447,1.87981172750482,0.600867918294843
"HR1674","E1_T2_high_IFN_low",1.32702756722171,-0.20981836000613,-1.24267982159794
"HR1675","E2_T2_low",-0.970674828624853,0.61312451925226,2.23878897911377
"HR1676","E2_T2_low",-1.18729647422923,0.298717163540591,1.08942552096814
"HR1677","E2_T2_low",-1.04994265903416,1.1094024634175,0.221528960737961
"HR1678","E1_T2_high_IFN_low",1.169290776955,0.590701716135792,0.89614811724517
"HR1679","E2_T2_low",-1.237479814205,0.704365911856275,-0.736304687590008
"HR1680","E2_T2_low",-0.657997306248095,-0.0545134165727093,1.76164279501798
"HR1681","E1_T2_high_IFN_low",0.375874109184634,-0.351750092187111,0.183615038312727
"HR1682","E1_T2_high_IFN_low",-0.378037096676783,-0.473079284111907,-0.724355684366991
"HR1683","E2_T2_low",-1.20444348378736,0.135414024040328,2.16220796051559
"HR1684","E2_T2_low",-0.800103699176116,0.697532961443772,2.62554790638535
"HR1686","E2_T2_low",0.175625751820701,-0.476465600910219,0.5864717838806
"HR1687","E1_T2_high_IFN_low",0.287703932056588,-1.00341102845366,-0.0251710600476176
"HR1688","E2_T2_low",0.399260758290812,-0.223935582155969,1.01392443971786
"HR1689","E1_T2_high_IFN_low",0.73003164388665,-0.979822790684548,0.136549605864299
"HR1690","E2_T2_low",-0.64872849291904,0.194166617089174,-1.11798320498573
"HR1691","E1_T2_high_IFN_low",1.53529699585654,-0.578296152390633,-0.0972447435503136
"HR1692","E1_T2_high_IFN_low",0.901900326177187,-0.50072560417569,-0.329392797594576
"HR1693","E2_T2_low",-0.802477431401465,-0.446097775461307,1.79320761811534
"HR1695","E1_T2_high_IFN_low",0.0130754406907881,-0.102025875565728,-0.840819238482072
"HR1696","E2_T2_low",-0.909819448644782,-0.855003493597805,0.67917562090718
"HR1697","E1_T2_high_IFN_low",0.381515416884306,-0.234263352676923,-0.106150197764076
"HR1698","E3_IFN_high_repair_high",0.137628912936332,1.80445995169845,-0.47338375088246
"HR1699","E3_IFN_high_repair_high",-1.00711613929911,3.33591307618192,0.425468691814241
