probe_id	gene_symbol	gene_title	entrez_id	present_in_series	reliable_symbol	included_before_collapse	overall_mean_expression	tie_rule
203591_s_at	CSF3R	colony stimulating factor 3 receptor (granulocyte)	1441	TRUE	TRUE	TRUE	2.6665186888125	highest overall mean; lexical probe_id if exact mean tie
219049_at	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	55790	TRUE	TRUE	TRUE	2.648173641625	highest overall mean; lexical probe_id if exact mean tie
222235_s_at	CSGALNACT2	chondroitin sulfate N-acetylgalactosaminyltransferase 2	55454	TRUE	TRUE	TRUE	3.8761396755	highest overall mean; lexical probe_id if exact mean tie
208357_x_at	CSH1	chorionic somatomammotropin hormone 1 (placental lactogen)	1442	TRUE	TRUE	TRUE	2.253064889625	highest overall mean; lexical probe_id if exact mean tie
207285_x_at	CSHL1	chorionic somatomammotropin hormone-like 1	1444	TRUE	TRUE	TRUE	2.575635256875	highest overall mean; lexical probe_id if exact mean tie
202329_at	CSK	c-src tyrosine kinase	1445	TRUE	TRUE	TRUE	4.1935888358125	highest overall mean; lexical probe_id if exact mean tie
208350_at	CSN1S1	casein alpha s1	1446	TRUE	TRUE	TRUE	2.8239328609375	highest overall mean; lexical probe_id if exact mean tie
207951_at	CSN2	casein beta	1447	TRUE	TRUE	TRUE	3.2294555583125	highest overall mean; lexical probe_id if exact mean tie
207803_s_at	CSN3	casein kappa	1448	TRUE	TRUE	TRUE	2.477287894625	highest overall mean; lexical probe_id if exact mean tie
208865_at	CSNK1A1	casein kinase 1, alpha 1	1452	TRUE	TRUE	TRUE	8.5590664448125	highest overall mean; lexical probe_id if exact mean tie
207945_s_at	CSNK1D	casein kinase 1, delta	1453	TRUE	TRUE	TRUE	4.86307231625	highest overall mean; lexical probe_id if exact mean tie
222015_at	CSNK1E	casein kinase 1, epsilon	1454	TRUE	TRUE	TRUE	4.030612809125	highest overall mean; lexical probe_id if exact mean tie
220640_at	CSNK1G1	casein kinase 1, gamma 1	53944	TRUE	TRUE	TRUE	3.3932991065	highest overall mean; lexical probe_id if exact mean tie
202573_at	CSNK1G2	casein kinase 1, gamma 2	1455	TRUE	TRUE	TRUE	5.8009853206875	highest overall mean; lexical probe_id if exact mean tie
220768_s_at	CSNK1G3	casein kinase 1, gamma 3	1456	TRUE	TRUE	TRUE	3.40996865325	highest overall mean; lexical probe_id if exact mean tie
212072_s_at	CSNK2A1	casein kinase 2, alpha 1 polypeptide	1457	TRUE	TRUE	TRUE	4.276760842	highest overall mean; lexical probe_id if exact mean tie
203575_at	CSNK2A2	casein kinase 2, alpha prime polypeptide	1459	TRUE	TRUE	TRUE	3.6789819946875	highest overall mean; lexical probe_id if exact mean tie
201390_s_at	CSNK2B	casein kinase 2, beta polypeptide	1460	TRUE	TRUE	TRUE	6.6534920095625	highest overall mean; lexical probe_id if exact mean tie
204736_s_at	CSPG4	chondroitin sulfate proteoglycan 4	1464	TRUE	TRUE	TRUE	3.3244639020625	highest overall mean; lexical probe_id if exact mean tie
211461_at	CSPG4P1Y	chondroitin sulfate proteoglycan 4 pseudogene 1, Y-linked	114758	TRUE	TRUE	TRUE	2.4901271515625	highest overall mean; lexical probe_id if exact mean tie
39966_at	CSPG5	chondroitin sulfate proteoglycan 5 (neuroglycan C)	10675	TRUE	TRUE	TRUE	2.8445517613125	highest overall mean; lexical probe_id if exact mean tie
220072_at	CSPP1	centrosome and spindle pole associated protein 1	79848	TRUE	TRUE	TRUE	6.7694674313125	highest overall mean; lexical probe_id if exact mean tie
221260_s_at	CSRNP2	cysteine-serine-rich nuclear protein 2	81566	TRUE	TRUE	TRUE	3.223780753	highest overall mean; lexical probe_id if exact mean tie
220462_at	CSRNP3	cysteine-serine-rich nuclear protein 3	80034	TRUE	TRUE	TRUE	2.4916312105	highest overall mean; lexical probe_id if exact mean tie
200621_at	CSRP1	cysteine and glycine-rich protein 1	1465	TRUE	TRUE	TRUE	4.31189874625	highest overall mean; lexical probe_id if exact mean tie
207030_s_at	CSRP2	cysteine and glycine-rich protein 2	1466	TRUE	TRUE	TRUE	3.1772302625	highest overall mean; lexical probe_id if exact mean tie
205553_s_at	CSRP3	cysteine and glycine-rich protein 3 (cardiac LIM protein)	8048	TRUE	TRUE	TRUE	2.4101977589375	highest overall mean; lexical probe_id if exact mean tie
206224_at	CST1	cystatin SN	1469	TRUE	TRUE	TRUE	2.9789145714375	highest overall mean; lexical probe_id if exact mean tie
208555_x_at	CST2	cystatin SA	1470	TRUE	TRUE	TRUE	2.833286905125	highest overall mean; lexical probe_id if exact mean tie
201360_at	CST3	cystatin C	1471	TRUE	TRUE	TRUE	7.040754188625	highest overall mean; lexical probe_id if exact mean tie
206994_at	CST4	cystatin S	1472	TRUE	TRUE	TRUE	3.0810966671875	highest overall mean; lexical probe_id if exact mean tie
207925_at	CST5	cystatin D	1473	TRUE	TRUE	TRUE	2.449313322125	highest overall mean; lexical probe_id if exact mean tie
206595_at	CST6	cystatin E/M	1474	TRUE	TRUE	TRUE	4.0374880968125	highest overall mean; lexical probe_id if exact mean tie
210140_at	CST7	cystatin F (leukocystatin)	8530	TRUE	TRUE	TRUE	3.0492011245625	highest overall mean; lexical probe_id if exact mean tie
220627_at	CST8	cystatin 8 (cystatin-related epididymal specific)	10047	TRUE	TRUE	TRUE	2.41770761825	highest overall mean; lexical probe_id if exact mean tie
204971_at	CSTA	cystatin A (stefin A)	1475	TRUE	TRUE	TRUE	7.7147463098125	highest overall mean; lexical probe_id if exact mean tie
201201_at	CSTB	cystatin B (stefin B)	1476	TRUE	TRUE	TRUE	9.6400792279375	highest overall mean; lexical probe_id if exact mean tie
32723_at	CSTF1	cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa	1477	TRUE	TRUE	TRUE	3.509923969	highest overall mean; lexical probe_id if exact mean tie
204459_at	CSTF2	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa	1478	TRUE	TRUE	TRUE	4.5869867471875	highest overall mean; lexical probe_id if exact mean tie
212901_s_at	CSTF2T	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa, tau variant	23283	TRUE	TRUE	TRUE	4.7207289979375	highest overall mean; lexical probe_id if exact mean tie
203947_at	CSTF3	cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa	1479	TRUE	TRUE	TRUE	4.3659157565	highest overall mean; lexical probe_id if exact mean tie
221121_at	CT55	cancer/testis antigen 55	54967	TRUE	TRUE	TRUE	2.342902192625	highest overall mean; lexical probe_id if exact mean tie
214418_at	CT62	cancer/testis antigen 62	196993	TRUE	TRUE	TRUE	2.8379175259375	highest overall mean; lexical probe_id if exact mean tie
207337_at	CTAG2	cancer/testis antigen 2	30848	TRUE	TRUE	TRUE	3.122148368875	highest overall mean; lexical probe_id if exact mean tie
220957_at	CTAGE1	cutaneous T-cell lymphoma-associated antigen 1	64693	TRUE	TRUE	TRUE	2.314054108375	highest overall mean; lexical probe_id if exact mean tie
217332_at	CTAGE11P	CTAGE family, member 11, pseudogene	647288	TRUE	TRUE	TRUE	2.89195157575	highest overall mean; lexical probe_id if exact mean tie
215930_s_at	CTAGE5	CTAGE family, member 5	4253	TRUE	TRUE	TRUE	4.079162262125	highest overall mean; lexical probe_id if exact mean tie
210922_at	CTB-102L5.7			TRUE	TRUE	TRUE	2.819371629375	highest overall mean; lexical probe_id if exact mean tie
215335_at	CTB-176F20.3			TRUE	TRUE	TRUE	2.742282703625	highest overall mean; lexical probe_id if exact mean tie
212863_x_at	CTBP1	C-terminal binding protein 1	1487	TRUE	TRUE	TRUE	6.31530220075	highest overall mean; lexical probe_id if exact mean tie
210835_s_at	CTBP2	C-terminal binding protein 2	1488	TRUE	TRUE	TRUE	6.742072498875	highest overall mean; lexical probe_id if exact mean tie
218923_at	CTBS	chitobiase, di-N-acetyl-	1486	TRUE	TRUE	TRUE	4.7262174170625	highest overall mean; lexical probe_id if exact mean tie
219881_s_at	CTC-338M12.4	uncharacterized LOC101928649	101928649	TRUE	TRUE	TRUE	3.1204531418125	highest overall mean; lexical probe_id if exact mean tie
214316_x_at	CTC-425F1.4			TRUE	TRUE	TRUE	7.30537007825	highest overall mean; lexical probe_id if exact mean tie
214202_at	CTC-428G20.3			TRUE	TRUE	TRUE	2.9220558136875	highest overall mean; lexical probe_id if exact mean tie
219435_at	CTC1	CTS telomere maintenance complex component 1	80169	TRUE	TRUE	TRUE	2.1930720674375	highest overall mean; lexical probe_id if exact mean tie
202521_at	CTCF	CCCTC-binding factor (zinc finger protein)	10664	TRUE	TRUE	TRUE	5.0379324761875	highest overall mean; lexical probe_id if exact mean tie
214345_at	CTD-2269F5.1			TRUE	TRUE	TRUE	2.3721805575625	highest overall mean; lexical probe_id if exact mean tie
222260_at	CTD-3126B10.1			TRUE	TRUE	TRUE	2.474630788375	highest overall mean; lexical probe_id if exact mean tie
200035_at	CTDNEP1	CTD nuclear envelope phosphatase 1	23399	TRUE	TRUE	TRUE	4.7660656990625	highest overall mean; lexical probe_id if exact mean tie
205035_at	CTDP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1	9150	TRUE	TRUE	TRUE	2.612862827625	highest overall mean; lexical probe_id if exact mean tie
217844_at	CTDSP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1	58190	TRUE	TRUE	TRUE	5.4595034225	highest overall mean; lexical probe_id if exact mean tie
203445_s_at	CTDSP2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2	10106	TRUE	TRUE	TRUE	5.64302202675	highest overall mean; lexical probe_id if exact mean tie
201906_s_at	CTDSPL	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like	10217	TRUE	TRUE	TRUE	3.631044692875	highest overall mean; lexical probe_id if exact mean tie
206813_at	CTF1	cardiotrophin 1	1489	TRUE	TRUE	TRUE	2.130526488875	highest overall mean; lexical probe_id if exact mean tie
209101_at	CTGF	connective tissue growth factor	1490	TRUE	TRUE	TRUE	8.330858221625	highest overall mean; lexical probe_id if exact mean tie
217127_at	CTH	cystathionine gamma-lyase	1491	TRUE	TRUE	TRUE	3.0303021136875	highest overall mean; lexical probe_id if exact mean tie
204302_s_at	CTIF	CBP80/20-dependent translation initiation factor	9811	TRUE	TRUE	TRUE	2.5417915930625	highest overall mean; lexical probe_id if exact mean tie
221331_x_at	CTLA4	cytotoxic T-lymphocyte-associated protein 4	1493	TRUE	TRUE	TRUE	2.227403968875	highest overall mean; lexical probe_id if exact mean tie
200765_x_at	CTNNA1	catenin (cadherin-associated protein), alpha 1, 102kDa	1495	TRUE	TRUE	TRUE	9.2578830585625	highest overall mean; lexical probe_id if exact mean tie
205373_at	CTNNA2	catenin (cadherin-associated protein), alpha 2	1496	TRUE	TRUE	TRUE	2.8987893806875	highest overall mean; lexical probe_id if exact mean tie
220815_at	CTNNA3	catenin (cadherin-associated protein), alpha 3	29119	TRUE	TRUE	TRUE	2.4610671016875	highest overall mean; lexical probe_id if exact mean tie
202468_s_at	CTNNAL1	catenin (cadherin-associated protein), alpha-like 1	8727	TRUE	TRUE	TRUE	5.3907423450625	highest overall mean; lexical probe_id if exact mean tie
217366_at	CTNNAP1			TRUE	TRUE	TRUE	3.3884273701875	highest overall mean; lexical probe_id if exact mean tie
201533_at	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	1499	TRUE	TRUE	TRUE	8.5956931504375	highest overall mean; lexical probe_id if exact mean tie
203081_at	CTNNBIP1	catenin, beta interacting protein 1	56998	TRUE	TRUE	TRUE	3.1640890325625	highest overall mean; lexical probe_id if exact mean tie
221021_s_at	CTNNBL1	catenin, beta like 1	56259	TRUE	TRUE	TRUE	4.9161216994375	highest overall mean; lexical probe_id if exact mean tie
209617_s_at	CTNND2	catenin (cadherin-associated protein), delta 2	1501	TRUE	TRUE	TRUE	2.9022320079375	highest overall mean; lexical probe_id if exact mean tie
36566_at	CTNS	cystinosin, lysosomal cystine transporter	1497	TRUE	TRUE	TRUE	3.408560503875	highest overall mean; lexical probe_id if exact mean tie
202613_at	CTPS1	CTP synthase 1	1503	TRUE	TRUE	TRUE	2.4608715204375	highest overall mean; lexical probe_id if exact mean tie
219080_s_at	CTPS2	CTP synthase 2	56474	TRUE	TRUE	TRUE	3.2939504893125	highest overall mean; lexical probe_id if exact mean tie
202060_at	CTR9	CTR9, Paf1/RNA polymerase II complex component	9646	TRUE	TRUE	TRUE	5.21304670175	highest overall mean; lexical probe_id if exact mean tie
214411_x_at	CTRB2	chymotrypsinogen B2	440387	TRUE	TRUE	TRUE	2.6240151761875	highest overall mean; lexical probe_id if exact mean tie
206297_at	CTRC	chymotrypsin C (caldecrin)	11330	TRUE	TRUE	TRUE	2.6151475006875	highest overall mean; lexical probe_id if exact mean tie
214377_s_at	CTRL	chymotrypsin-like	1506	TRUE	TRUE	TRUE	2.2146887885	highest overall mean; lexical probe_id if exact mean tie
200661_at	CTSA	cathepsin A	5476	TRUE	TRUE	TRUE	6.1460413289375	highest overall mean; lexical probe_id if exact mean tie
200839_s_at	CTSB	cathepsin B	1508	TRUE	TRUE	TRUE	9.6677476410625	highest overall mean; lexical probe_id if exact mean tie
201487_at	CTSC	cathepsin C	1075	TRUE	TRUE	TRUE	9.7913188158125	highest overall mean; lexical probe_id if exact mean tie
200766_at	CTSD	cathepsin D	1509	TRUE	TRUE	TRUE	6.578890181125	highest overall mean; lexical probe_id if exact mean tie
205927_s_at	CTSE	cathepsin E	1510	TRUE	TRUE	TRUE	2.73208783625	highest overall mean; lexical probe_id if exact mean tie
203657_s_at	CTSF	cathepsin F	8722	TRUE	TRUE	TRUE	3.6771770720625	highest overall mean; lexical probe_id if exact mean tie
205653_at	CTSG	cathepsin G	1511	TRUE	TRUE	TRUE	2.54344820875	highest overall mean; lexical probe_id if exact mean tie
202295_s_at	CTSH	cathepsin H	1512	TRUE	TRUE	TRUE	9.1071856425	highest overall mean; lexical probe_id if exact mean tie
202450_s_at	CTSK	cathepsin K	1513	TRUE	TRUE	TRUE	2.198243239625	highest overall mean; lexical probe_id if exact mean tie
202087_s_at	CTSL	cathepsin L	1514	TRUE	TRUE	TRUE	7.7312612788125	highest overall mean; lexical probe_id if exact mean tie
203758_at	CTSO	cathepsin O	1519	TRUE	TRUE	TRUE	5.358730159125	highest overall mean; lexical probe_id if exact mean tie
202902_s_at	CTSS	cathepsin S	1520	TRUE	TRUE	TRUE	7.681755348875	highest overall mean; lexical probe_id if exact mean tie
210074_at	CTSV	cathepsin V	1515	TRUE	TRUE	TRUE	3.2671199770625	highest overall mean; lexical probe_id if exact mean tie
214450_at	CTSW	cathepsin W	1521	TRUE	TRUE	TRUE	2.47123426475	highest overall mean; lexical probe_id if exact mean tie
210042_s_at	CTSZ	cathepsin Z	1522	TRUE	TRUE	TRUE	7.0792857688125	highest overall mean; lexical probe_id if exact mean tie
201059_at	CTTN	cortactin	2017	TRUE	TRUE	TRUE	6.894880572	highest overall mean; lexical probe_id if exact mean tie
206775_at	CUBN	cubilin (intrinsic factor-cobalamin receptor)	8029	TRUE	TRUE	TRUE	3.2700342805625	highest overall mean; lexical probe_id if exact mean tie
219468_s_at	CUEDC1	CUE domain containing 1	404093	TRUE	TRUE	TRUE	2.9721776774375	highest overall mean; lexical probe_id if exact mean tie
218097_s_at	CUEDC2	CUE domain containing 2	79004	TRUE	TRUE	TRUE	5.36627798525	highest overall mean; lexical probe_id if exact mean tie
207614_s_at	CUL1	cullin 1	8454	TRUE	TRUE	TRUE	4.8953149269375	highest overall mean; lexical probe_id if exact mean tie
203079_s_at	CUL2	cullin 2	8453	TRUE	TRUE	TRUE	3.6385996251875	highest overall mean; lexical probe_id if exact mean tie
201371_s_at	CUL3	cullin 3	8452	TRUE	TRUE	TRUE	7.263907366125	highest overall mean; lexical probe_id if exact mean tie
201424_s_at	CUL4A	cullin 4A	8451	TRUE	TRUE	TRUE	4.9144242530625	highest overall mean; lexical probe_id if exact mean tie
202214_s_at	CUL4B	cullin 4B	8450	TRUE	TRUE	TRUE	3.8632057955625	highest overall mean; lexical probe_id if exact mean tie
203531_at	CUL5	cullin 5	8065	TRUE	TRUE	TRUE	6.041335850875	highest overall mean; lexical probe_id if exact mean tie
203558_at	CUL7	cullin 7	9820	TRUE	TRUE	TRUE	3.3781549001875	highest overall mean; lexical probe_id if exact mean tie
213204_at	CUL9	cullin 9	23113	TRUE	TRUE	TRUE	3.6577638008125	highest overall mean; lexical probe_id if exact mean tie
221488_s_at	CUTA	cutA divalent cation tolerance homolog (E. coli)	51596	TRUE	TRUE	TRUE	8.141118872125	highest overall mean; lexical probe_id if exact mean tie
218970_s_at	CUTC	cutC copper transporter	51076	TRUE	TRUE	TRUE	3.1222084023125	highest overall mean; lexical probe_id if exact mean tie
202367_at	CUX1	cut-like homeobox 1	1523	TRUE	TRUE	TRUE	3.8156900556875	highest overall mean; lexical probe_id if exact mean tie
213920_at	CUX2	cut-like homeobox 2	23316	TRUE	TRUE	TRUE	2.5076602600625	highest overall mean; lexical probe_id if exact mean tie
220275_at	CUZD1	CUB and zona pellucida-like domains 1	50624	TRUE	TRUE	TRUE	2.3073455030625	highest overall mean; lexical probe_id if exact mean tie
218655_s_at	CWC25	CWC25 spliceosome-associated protein homolog (S. cerevisiae)	54883	TRUE	TRUE	TRUE	2.6269620895625	highest overall mean; lexical probe_id if exact mean tie
218787_x_at	CWF19L1	CWF19-like 1, cell cycle control (S. pombe)	55280	TRUE	TRUE	TRUE	2.38828112475	highest overall mean; lexical probe_id if exact mean tie
220723_s_at	CWH43	cell wall biogenesis 43 C-terminal homolog (S. cerevisiae)	80157	TRUE	TRUE	TRUE	5.1950800330625	highest overall mean; lexical probe_id if exact mean tie
823_at	CX3CL1	chemokine (C-X3-C motif) ligand 1	6376	TRUE	TRUE	TRUE	4.833647565375	highest overall mean; lexical probe_id if exact mean tie
205898_at	CX3CR1	chemokine (C-X3-C motif) receptor 1	1524	TRUE	TRUE	TRUE	3.276775473125	highest overall mean; lexical probe_id if exact mean tie
203917_at	CXADR	coxsackie virus and adenovirus receptor	1525	TRUE	TRUE	TRUE	7.49225742575	highest overall mean; lexical probe_id if exact mean tie
204470_at	CXCL1	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)	2919	TRUE	TRUE	TRUE	8.23186994375	highest overall mean; lexical probe_id if exact mean tie
204533_at	CXCL10	chemokine (C-X-C motif) ligand 10	3627	TRUE	TRUE	TRUE	5.2184035104375	highest overall mean; lexical probe_id if exact mean tie
210163_at	CXCL11	chemokine (C-X-C motif) ligand 11	6373	TRUE	TRUE	TRUE	3.7614720328125	highest overall mean; lexical probe_id if exact mean tie
209687_at	CXCL12	chemokine (C-X-C motif) ligand 12	6387	TRUE	TRUE	TRUE	2.74992299625	highest overall mean; lexical probe_id if exact mean tie
205242_at	CXCL13	chemokine (C-X-C motif) ligand 13	10563	TRUE	TRUE	TRUE	3.072496984125	highest overall mean; lexical probe_id if exact mean tie
218002_s_at	CXCL14	chemokine (C-X-C motif) ligand 14	9547	TRUE	TRUE	TRUE	2.5568041499375	highest overall mean; lexical probe_id if exact mean tie
209774_x_at	CXCL2	chemokine (C-X-C motif) ligand 2	2920	TRUE	TRUE	TRUE	7.5434830761875	highest overall mean; lexical probe_id if exact mean tie
207850_at	CXCL3	chemokine (C-X-C motif) ligand 3	2921	TRUE	TRUE	TRUE	5.2991103238125	highest overall mean; lexical probe_id if exact mean tie
