gene_symbol,log2FC_AA_minus_HN,AveExpr,t,P.Value,adj.P.Val,B,DEG_status,FDR_only,primary_DEG,direction
CAT,-0.341158873222222,7.7319646798125,-1.04537332741682,0.31218791886918,0.459420809060709,-5.59671198856923,not_DEG,FALSE,FALSE,down
CATR1,0.257657509190476,2.7081710540625,3.28226970701231,0.00496350784459062,0.0365941402059214,-2.05343974740356,not_DEG,TRUE,FALSE,up
CATSPERB,0.0233521714603172,2.310918689875,0.631243772216842,0.537257024658731,0.667818891261452,-5.93240705913698,not_DEG,FALSE,FALSE,up
CATSPERG,0.0974787429206347,2.35657639775,2.42955102232703,0.027959215313217,0.0944037337284536,-3.61861637710184,not_DEG,FALSE,FALSE,up
CAV1,0.168800325047619,2.591520433125,3.72741326162098,0.00198100781060958,0.0273438796536698,-1.20851861720655,not_DEG,TRUE,FALSE,up
CAV2,0.581628411396825,4.694641572125,2.08240929402865,0.054597551059084,0.142430799413039,-4.20532591790175,not_DEG,FALSE,FALSE,up
CAV3,0.0254919526507936,2.2540056469375,1.22524245237461,0.239128067679851,0.38232508137153,-5.40619235696584,not_DEG,FALSE,FALSE,up
CBFA2T2,-0.227150279857142,3.0048100404375,-3.38121791558317,0.0040470760735243,0.034171375164542,-1.86608323318511,not_DEG,TRUE,FALSE,down
CBFA2T3,0.12204032868254,2.3518868973125,2.50100841163751,0.0242789028758371,0.0870363983951793,-3.49301367373834,not_DEG,FALSE,FALSE,up
CBFB,-0.16419353715873,6.6031343050625,-1.20553403663485,0.246426049665889,0.389998441619313,-5.42828549572382,not_DEG,FALSE,FALSE,down
CBL,0.0862048125238096,2.1370298911875,1.92041271945814,0.0737656481179944,0.174019874290324,-4.46296632342979,not_DEG,FALSE,FALSE,up
CBLB,-0.104541566095238,2.9310985195,-1.07561849438687,0.298872270404616,0.446528980324686,-5.56645730275907,not_DEG,FALSE,FALSE,down
CBLC,0.077008575190476,2.3773618086875,3.06516928742876,0.00775802131263576,0.0454859314998322,-2.46210284400962,not_DEG,TRUE,FALSE,up
CBLL1,0.495705583492063,3.035335759,3.66483282270622,0.0022537983529857,0.0284491025502128,-1.32741827174365,not_DEG,TRUE,FALSE,up
CBLN1,0.0754810693333335,2.4795807475,1.99812276976692,0.063916746512349,0.158240611383276,-4.34083204503895,not_DEG,FALSE,FALSE,up
CBR1,-0.101102735571428,4.7618080948125,-0.385817414111058,0.704977191265188,0.799977283060895,-6.05693005841151,not_DEG,FALSE,FALSE,down
CBR3,-0.173611661269841,3.29750730825,-0.76132075579016,0.458113045842072,0.59753201298962,-5.84334226756492,not_DEG,FALSE,FALSE,down
CBR4,0.00504596509523801,3.3175025419375,0.0510247384796527,0.959970187981041,0.97402118296928,-6.13087810491385,not_DEG,FALSE,FALSE,up
CBS,0.0837905261269838,2.493798718375,2.77996470320306,0.0138787491443842,0.0628425353715586,-2.99061761117129,not_DEG,FALSE,FALSE,up
CBX1,-0.355371725047619,4.984229834375,-2.04278017448736,0.058812447885245,0.149161566927469,-4.26941686489659,not_DEG,FALSE,FALSE,down
CBX2,0.047579858079365,2.2101455763125,1.39083282069652,0.184299371435685,0.320810795422244,-5.20938735351713,not_DEG,FALSE,FALSE,up
CBX3,0.17562617763492,7.2805914440625,1.20557679110136,0.246410033696532,0.389998441619313,-5.42823788407514,not_DEG,FALSE,FALSE,up
CBX4,0.0325192228412701,2.2964612505625,1.54543217516118,0.142801208934196,0.269230168068723,-5.00869338311229,not_DEG,FALSE,FALSE,up
CBX5,-0.302065547428571,4.327970425,-1.09175196043686,0.291942274745941,0.43929780601015,-5.55001825409981,not_DEG,FALSE,FALSE,down
CBX6,0.0896342665079365,4.252664503625,1.01937431333655,0.323973937499085,0.47003943036552,-5.62212574088909,not_DEG,FALSE,FALSE,up
CBX7,-0.0179265152857143,4.7023204394375,-0.0628404590267927,0.950712319014395,0.967741143464142,-6.13019445463414,not_DEG,FALSE,FALSE,down
CBX8,0.0971010238730159,2.7159626885,1.68153710029398,0.113080816752483,0.229546191197769,-4.81964030370011,not_DEG,FALSE,FALSE,up
CBY1,0.249143318111111,5.5997263254375,0.758899604745586,0.459517768533213,0.598709183986109,-5.84514133672533,not_DEG,FALSE,FALSE,up
CC2D1A,0.382827620650794,4.4084791521875,2.10361778213675,0.0524573821549041,0.138792335776443,-4.17075764545296,not_DEG,FALSE,FALSE,up
CCAR2,0.289514628539683,2.939723431125,3.45907554690926,0.00344621726140622,0.0319994704241136,-1.7183642693284,not_DEG,TRUE,FALSE,up
CCBL1,0.0309209833809523,2.3222687514375,0.755162772986968,0.46169103938093,0.601041447511157,-5.84790765038343,not_DEG,FALSE,FALSE,up
CCBL2,-0.110021014825398,5.728433695875,-0.803320899473812,0.43416996784936,0.575666341182069,-5.8112953583357,not_DEG,FALSE,FALSE,down
CCDC101,0.222459334666667,3.94033876075,1.76418650309631,0.0977785974913899,0.208113327010088,-4.69963261617272,not_DEG,FALSE,FALSE,up
CCDC102B,0.570929465539682,3.2292564689375,3.54624974546522,0.00287861084343891,0.0306191218238884,-1.55277932698743,up,TRUE,TRUE,up
CCDC106,0.114374363269841,2.740046812625,3.0951244908877,0.00729544011927681,0.0437970752040986,-2.40597181841847,not_DEG,TRUE,FALSE,up
CCDC109B,-0.570701612603175,3.641769133625,-1.46685801921916,0.162794857536033,0.294490639778633,-5.11264660143248,not_DEG,FALSE,FALSE,down
CCDC121,0.479007580174604,4.4286949685625,4.11155258945718,0.000900623780438632,0.0251913490861422,-0.481552938341978,not_DEG,TRUE,FALSE,up
CCDC130,-0.0235746472698415,3.106766649625,-0.397259839607228,0.696697418401125,0.793790072536782,-6.05242352443253,not_DEG,FALSE,FALSE,down
CCDC132,0.154763153380952,2.7109654580625,3.50632221205193,0.003125938611608,0.0312404190192647,-1.62863821118758,not_DEG,TRUE,FALSE,up
CCDC134,0.0773091798412697,2.670066208375,2.63510889508705,0.0185831193726698,0.0743958780896394,-3.25369323752838,not_DEG,FALSE,FALSE,up
CCDC144A,0.313409276809524,2.9220142300625,3.73000460988619,0.00197045799054851,0.0273438796536698,-1.20359647855391,not_DEG,TRUE,FALSE,up
CCDC15,0.154106577126984,2.7570272750625,2.45946703106841,0.0263581888871961,0.0910311577119872,-3.56620645963514,not_DEG,FALSE,FALSE,up
CCDC170,0.145422296523809,6.1035127329375,0.30685084243547,0.763119731694513,0.841080751367802,-6.08449976217876,not_DEG,FALSE,FALSE,up
CCDC176,0.0356577198888893,7.9848754394375,0.102341669704527,0.919823177690537,0.948317289275527,-6.12687979696692,not_DEG,FALSE,FALSE,up
CCDC177,0.0444288021587304,2.0913408035,1.47921892411071,0.159502982198191,0.290504270233808,-5.09655584984516,not_DEG,FALSE,FALSE,up
CCDC181,0.272809236126984,5.91156431075,0.904238814478113,0.37997474102044,0.524886389473022,-5.72791657916041,not_DEG,FALSE,FALSE,up
CCDC186,0.0875603408571425,2.686384022875,1.6959097003829,0.11027885367159,0.225763662331603,-4.79904394940941,not_DEG,FALSE,FALSE,up
CCDC19,0.182168885968254,6.8903024915,0.512521203399928,0.615651622966713,0.731702274638945,-5.99988708180388,not_DEG,FALSE,FALSE,up
CCDC22,-0.126965984206348,3.6418139663125,-1.26194728447896,0.225985321179108,0.368238678549905,-5.36427500789074,not_DEG,FALSE,FALSE,down
CCDC25,0.25011342047619,4.826391612875,2.35015209366355,0.0326666332036269,0.103580552642382,-3.75642618354459,not_DEG,FALSE,FALSE,up
CCDC28A,-0.0789946666349195,6.141777951875,-0.248319257763263,0.807210397852612,0.871832477574638,-6.10092737295598,not_DEG,FALSE,FALSE,down
CCDC28B,0.232328350777777,2.9347267963125,2.4567940287826,0.0264976221313377,0.0913367211213994,-3.57089968672776,not_DEG,FALSE,FALSE,up
CCDC30,0.116301993761905,2.4986411170625,3.10546729920692,0.00714212085063028,0.0433577374559304,-2.38656930649413,not_DEG,TRUE,FALSE,up
CCDC33,-0.273821953888889,4.6338087169375,-0.882699102334553,0.391142906449062,0.535771839215763,-5.74645822703761,not_DEG,FALSE,FALSE,down
CCDC40,0.154264798253968,2.583587329875,2.30563275294619,0.0356232458344701,0.108897374272631,-3.83282970191329,not_DEG,FALSE,FALSE,up
CCDC47,-0.590524571333334,4.868836759625,-2.53416723364967,0.0227323150023046,0.0837556675782517,-3.43425687264271,not_DEG,FALSE,FALSE,down
CCDC51,-0.0848733551904757,3.9280751505625,-0.900313917382086,0.381993549085242,0.52674723160485,-5.73132497411796,not_DEG,FALSE,FALSE,down
CCDC53,0.0313993105714275,5.518569973625,0.0953711847188465,0.92526575594083,0.951744007720004,-6.12757977795227,not_DEG,FALSE,FALSE,up
CCDC57,0.0178892371111109,2.524831834875,0.398583380628766,0.695742238045446,0.793285464104053,-6.05189393821118,not_DEG,FALSE,FALSE,up
CCDC59,0.327904310666667,4.69717143675,1.25276773526705,0.22921787969876,0.371864072482588,-5.37485152158739,not_DEG,FALSE,FALSE,up
CCDC6,0.0380792853333337,2.756473495,0.964894444401979,0.349696387252231,0.49479088434596,-5.67357202836775,not_DEG,FALSE,FALSE,up
CCDC64,0.00679206049206374,2.6262625653125,0.346946500636084,0.733387380824968,0.819760487056648,-6.07127383119208,not_DEG,FALSE,FALSE,up
CCDC68,0.315214722396826,2.5447331320625,2.97277278995788,0.00937417500657891,0.0499863042106016,-2.63458643126228,not_DEG,TRUE,FALSE,up
CCDC69,0.272231438063492,6.036245222625,1.035322932169,0.316706672133459,0.463512884868593,-5.60660156465941,not_DEG,FALSE,FALSE,up
CCDC7,0.0597493036031745,2.1180954955625,2.12804655172973,0.0500880025021159,0.134716863321339,-4.1307144800595,not_DEG,FALSE,FALSE,up
CCDC70,0.113476656253968,2.528687512,3.38211265272778,0.00403960965539127,0.034152814009556,-1.86438691327995,not_DEG,TRUE,FALSE,up
CCDC71,0.0979073770158732,3.82730635,0.868097056809717,0.398837604195242,0.542403578998233,-5.75879951437495,not_DEG,FALSE,FALSE,up
CCDC81,-0.0173227098571426,5.6844394205625,-0.0498219223209931,0.960912976794838,0.974555949247968,-6.13093974531704,not_DEG,FALSE,FALSE,down
CCDC82,0.0387693600476192,2.1716149323125,1.64589155480223,0.120297540956663,0.238900482175253,-4.87021186335179,not_DEG,FALSE,FALSE,up
CCDC85B,-0.192303824936508,3.7346856511875,-1.80001876231928,0.0917302132880761,0.19984085691927,-4.64645275320266,not_DEG,FALSE,FALSE,down
CCDC85C,0.021506572904762,2.5573708576875,0.729354256450588,0.476872446980271,0.615631092937695,-5.86666783867762,not_DEG,FALSE,FALSE,up
CCDC86,-0.241606409539683,2.8160618540625,-2.30197774677237,0.0358768253456453,0.109258865925197,-3.83907342458319,not_DEG,FALSE,FALSE,down
CCDC87,0.0422288416666667,2.3967942114375,1.00643480372307,0.329957344913722,0.475531220610207,-5.63456748422178,not_DEG,FALSE,FALSE,up
CCDC88A,0.581339400444445,3.14140856675,3.63223046710298,0.00241057682986155,0.0290542819253342,-1.38937687555879,up,TRUE,TRUE,up
CCDC88C,0.0991517447460313,3.4697144005625,1.7892318117735,0.0935153020755583,0.202206882236696,-4.66253336961341,not_DEG,FALSE,FALSE,up
CCDC9,-0.0872874448888895,3.54339746525,-0.701798112087776,0.493409738630295,0.630108090645732,-5.88602838296849,not_DEG,FALSE,FALSE,down
CCDC90B,-0.191171295888889,4.6755614030625,-0.808109273586894,0.431491592719838,0.573186501508531,-5.80754162031566,not_DEG,FALSE,FALSE,down
CCDC91,0.166164186079365,4.4270966908125,1.08330891841936,0.295553961326594,0.442995526551758,-5.5586471471634,not_DEG,FALSE,FALSE,up
CCDC92,-0.281177814634921,4.610412189125,-2.90652232504415,0.0107318033016502,0.0541905121928708,-2.75757344114612,not_DEG,FALSE,FALSE,down
CCDC93,-0.129086706523809,3.9326298464375,-0.974159606785978,0.345223620494227,0.490323835900052,-5.66499713106525,not_DEG,FALSE,FALSE,down
CCDC94,-0.144918963238096,3.08735673575,-1.65494358358923,0.118428219343422,0.236845908217696,-4.85743888802463,not_DEG,FALSE,FALSE,down
CCHCR1,-0.152520418984127,4.73806126975,-1.16068511014541,0.263671980065372,0.408733918196222,-5.47746453422023,not_DEG,FALSE,FALSE,down
CCIN,0.0452398115714288,2.4735768304375,1.51536356096953,0.150193969520738,0.278769783369334,-5.04893860825919,not_DEG,FALSE,FALSE,up
CCK,0.149259122,2.462652134125,1.89361134093465,0.0774671518847407,0.179398367423005,-4.50443277403866,not_DEG,FALSE,FALSE,up
CCKAR,0.115049457238095,2.652915994125,2.34920325875777,0.0327271654256294,0.103693874897821,-3.75806124746627,not_DEG,FALSE,FALSE,up
CCKBR,0.136205555047619,2.75598438,2.42198792181824,0.0283783385793654,0.095153130453046,-3.63182520860728,not_DEG,FALSE,FALSE,up
CCL1,0.0961806696666669,2.7027742756875,2.91001321578877,0.0106556989576503,0.0539577077256831,-2.75110874503192,not_DEG,FALSE,FALSE,up
CCL11,0.132080002904762,2.5858042940625,3.39036088443943,0.00397142311697399,0.0340657626989177,-1.84874765616902,not_DEG,TRUE,FALSE,up
CCL13,0.0969749214126983,2.6083398154375,3.0491679333702,0.00801683111549121,0.0462682520727085,-2.49204655437899,not_DEG,TRUE,FALSE,up
CCL16,0.0547470719047621,2.384345514375,2.24001167666745,0.0404416328358398,0.117922650985657,-3.94423342822161,not_DEG,FALSE,FALSE,up
CCL17,0.160937873952381,3.0075728508125,3.10061504150846,0.00721364988529057,0.0436470637456524,-2.39567322007046,not_DEG,TRUE,FALSE,up
CCL18,-1.29200818071428,6.1391974730625,-1.5070737773356,0.152287765431428,0.281324292236179,-5.05993358887147,not_DEG,FALSE,FALSE,down
CCL19,0.103874993412698,2.5718568519375,2.90717695559039,0.0107174914722912,0.0541905121928708,-2.75636128563243,not_DEG,FALSE,FALSE,up
CCL2,-0.395594270190476,3.923022641875,-0.349605723684678,0.73143034870766,0.818739993329914,-6.07034019501001,not_DEG,FALSE,FALSE,down
CCL20,-1.7203055385873,5.4972660016875,-1.98018290975632,0.0660782658987824,0.161941974610849,-4.36927285882357,not_DEG,FALSE,FALSE,down
CCL21,0.0510034954126983,2.5163811663125,1.75982694064287,0.098537919426586,0.209265483681996,-4.70605618323666,not_DEG,FALSE,FALSE,up
CCL22,-0.0811787154285718,2.567955665,-0.77794148515091,0.448541735020165,0.588810750083492,-5.83084944898234,not_DEG,FALSE,FALSE,down
CCL23,-0.0189320013333337,3.88911254725,-0.0793610924976828,0.93778062959031,0.95879510751871,-6.12900085516798,not_DEG,FALSE,FALSE,down
CCL24,0.00466752941269809,2.6694050294375,0.0624158613880308,0.951044881695113,0.967782654552197,-6.13022147807828,not_DEG,FALSE,FALSE,up
CCL25,0.0470499630952378,2.3091516528125,1.5473235949227,0.142346625438872,0.268615296944131,-5.00614288402351,not_DEG,FALSE,FALSE,up
CCL27,0.324792178158731,3.2637203575,4.02520792664646,0.00107445448246641,0.0251913490861422,-0.644315218626359,not_DEG,TRUE,FALSE,up
CCL4,-1.02709644504762,6.873675128375,-1.03747596598294,0.315734690374915,0.462794761697904,-5.60448990453164,not_DEG,FALSE,FALSE,down
CCL5,-0.56589902331746,6.5252776938125,-0.962417981561731,0.350898733238408,0.496137751402108,-5.67585179723267,not_DEG,FALSE,FALSE,down
CCL7,0.536294043238095,3.38288613175,1.23427797476552,0.235838822245902,0.378979213975325,-5.39596635140034,not_DEG,FALSE,FALSE,up
CCL8,-0.34557980963492,3.9096487529375,-0.267702004002584,0.792526557562266,0.862730411047523,-6.09586708294488,not_DEG,FALSE,FALSE,down
CCNA1,0.491783935460318,4.381412111125,1.06364281580717,0.30409397705557,0.450947539311693,-5.57852497930572,not_DEG,FALSE,FALSE,up
CCNA2,0.254548745809523,3.075729787375,1.28029818928083,0.219630589875969,0.360743951701673,-5.34294650038244,not_DEG,FALSE,FALSE,up
CCNB1,-0.0199709052698412,3.1275427415,-0.0738827450293717,0.942067043574483,0.96161041292947,-6.12942737342374,not_DEG,FALSE,FALSE,down
CCNB1IP1,-0.00135802726984081,3.278580464375,-0.012420060607699,0.990252003244774,0.993895839109845,-6.13212283572113,not_DEG,FALSE,FALSE,down
