score_source	centroid_source	scaling	distance	sample_id	tissue	projected_state	method_id
log2CPM_recomputed	historical_rawcount	cohort_z	correlation	AF088	tracheal	E1	log2CPM_recomputed__historical_rawcount__cohort_z__correlation
log2CPM_recomputed	historical_rawcount	cohort_z	correlation	AF090	tracheal	E1	log2CPM_recomputed__historical_rawcount__cohort_z__correlation
log2CPM_recomputed	historical_rawcount	cohort_z	correlation	AF094	tracheal	E2	log2CPM_recomputed__historical_rawcount__cohort_z__correlation
log2CPM_recomputed	historical_rawcount	cohort_z	correlation	AF096	tracheal	E3	log2CPM_recomputed__historical_rawcount__cohort_z__correlation
log2CPM_recomputed	historical_rawcount	cohort_z	correlation	AF100	tracheal	E1	log2CPM_recomputed__historical_rawcount__cohort_z__correlation
log2CPM_recomputed	historical_rawcount	cohort_z	correlation	AF102	tracheal	E3	log2CPM_recomputed__historical_rawcount__cohort_z__correlation
log2CPM_recomputed	historical_rawcount	cohort_z	correlation	AF105	tracheal	E1	log2CPM_recomputed__historical_rawcount__cohort_z__correlation
log2CPM_recomputed	historical_rawcount	cohort_z	correlation	AF107	tracheal	E2	log2CPM_recomputed__historical_rawcount__cohort_z__correlation
log2CPM_recomputed	historical_rawcount	cohort_z	correlation	AF108	tracheal	E2	log2CPM_recomputed__historical_rawcount__cohort_z__correlation
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF001	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF003	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF005	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF007	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF009	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF011	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF013	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF015	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF017	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF019	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF021	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF023	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF025	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF027	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF029	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF031	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF033	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF035	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF037	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF039	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF041	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF043	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF045	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF047	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF049	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF051	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF053	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF055	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF057	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF059	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF061	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF063	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF065	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF067	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF069	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF071	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF073	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF075	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF077	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF078	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF080	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF082	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF084	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF085	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF087	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF089	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF091	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF092	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF097	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF098	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF099	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF101	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF103	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF104	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF106	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF002	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF004	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF006	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF008	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF010	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF012	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF014	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF016	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF018	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF020	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF022	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF024	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF026	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF028	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF030	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF032	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF034	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF036	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF040	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF042	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF044	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF046	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF048	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF050	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF052	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF054	tracheal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF056	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF058	tracheal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF060	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF062	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF064	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF066	tracheal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF068	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF070	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF072	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF074	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF076	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF079	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF083	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF086	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF088	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF090	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF094	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF096	tracheal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF100	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF102	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF105	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF107	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	euclidean	AF108	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__euclidean
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF001	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF003	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF005	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF007	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF009	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF011	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF013	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF015	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF017	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF019	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF021	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF023	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF025	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF027	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF029	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF031	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF033	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF035	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF037	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF039	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF041	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF043	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF045	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF047	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF049	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF051	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF053	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF055	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF057	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF059	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF061	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF063	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF065	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF067	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF069	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF071	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF073	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF075	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF077	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF078	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF080	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF082	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF084	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF085	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF087	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF089	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF091	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF092	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF097	nasal	E3	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF098	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF099	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF101	nasal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF103	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF104	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF106	nasal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF002	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF004	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF006	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF008	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF010	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF012	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF014	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF016	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF018	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF020	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF022	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF024	tracheal	E1	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
log2CPM_recomputed	historical_rawcount	tissue_specific_z	manhattan	AF026	tracheal	E2	log2CPM_recomputed__historical_rawcount__tissue_specific_z__manhattan
