sample_id,CST1_z,CLCA1_z,SERPINB2_z,T2_score,T2_median,molecular_T2_status
HR1729,0.258483087203845,-0.313040330375991,-1.28570315874867,-0.44675346730694,0.00414386701393426,low
HR1730,0.990613558361257,0.878520917921214,2.26525780707696,1.37813076111981,0.00414386701393426,high
HR1731,1.16331912133527,1.59416019376904,1.49883911398597,1.41877280969676,0.00414386701393426,high
HR1732,0.953858464977016,1.03559369432797,-0.0455126634493549,0.647979831951877,0.00414386701393426,high
HR1733,0.142688824450335,-0.288297170844576,0.158039947436044,0.00414386701393426,0.00414386701393426,low
HR1734,1.30530761451661,1.42647121426134,1.0824958999838,1.27142490958725,0.00414386701393426,high
HR1735,0.159199702417421,-0.47051667834598,-0.0835203141651924,-0.131612430031251,0.00414386701393426,low
HR1736,0.996603487928806,1.12675351389458,0.625964297144022,0.916440432989135,0.00414386701393426,high
HR1737,1.38924408456769,1.92627878809821,1.73984555981753,1.68512281082781,0.00414386701393426,high
HR1738,1.25022257237216,1.73416466803925,2.3278639865741,1.77075040899517,0.00414386701393426,high
HR1739,-0.952461098064416,-0.904171821913339,-0.710525526323976,-0.855719482100577,0.00414386701393426,low
HR1740,0.754336028525221,0.483318805888037,-1.03452648314855,0.0677094504215694,0.00414386701393426,high
HR1741,0.618519985210103,0.0514193589675479,0.571210470910439,0.413716605029363,0.00414386701393426,high
HR1742,0.90326988562943,1.06762345877376,0.581658654986518,0.850850666463237,0.00414386701393426,high
HR1743,-1.48311663764679,-0.897944525490173,-0.73114806847153,-1.03740307720283,0.00414386701393426,low
HR1744,-1.37711536812898,-1.03471939667274,-1.53057492848161,-1.31413656442777,0.00414386701393426,low
HR1745,-1.58944464537937,-0.906903901531748,-1.14925999968073,-1.21520284886395,0.00414386701393426,low
HR1746,1.22493580768731,1.51644046774696,2.47347098034745,1.7382824185939,0.00414386701393426,high
HR1747,1.22177032099832,1.19060011514664,1.0726086994094,1.16165971185146,0.00414386701393426,high
HR1748,1.19477941891695,1.55767642371722,1.2733459961533,1.34193394626249,0.00414386701393426,high
HR1749,-1.46188699467523,-0.88504981658968,-0.351632287381656,-0.899523032882188,0.00414386701393426,low
HR1750,1.05998756661377,0.627947572496296,0.421230648026656,0.703055262378907,0.00414386701393426,high
HR1751,-1.18423583341564,-1.03471939667274,-0.64923999685765,-0.956065075648677,0.00414386701393426,low
HR1752,-1.37865639616651,-1.03471939667274,0.018503763944964,-0.798290676298095,0.00414386701393426,low
HR1753,0.817154392913429,0.954686228309117,1.70706726952594,1.15963596358283,0.00414386701393426,high
HR1755,-1.44467490609117,-1.03471939667274,-0.250765976375839,-0.910053426379918,0.00414386701393426,low
HR1756,-1.37897652812368,-1.03471939667274,-1.05729343309704,-1.15699645263115,0.00414386701393426,low
HR1757,-1.44846602424755,-1.03471939667274,-0.310865201819552,-0.931350207579946,0.00414386701393426,low
HR1758,-1.45004001285198,-0.88931407364469,-0.0221849111140644,-0.787179665870245,0.00414386701393426,low
HR1759,-0.797734219040584,-0.872825334317142,0.889501166298221,-0.260352795686502,0.00414386701393426,low
HR1760,-1.30685724866582,-1.03471939667274,-1.79045205752413,-1.37734290095423,0.00414386701393426,low
HR1761,-0.909598451757022,-1.03471939667274,0.219721608760806,-0.574865413222985,0.00414386701393426,low
HR1762,0.800936497068534,0.902777874930822,-0.297231850209642,0.468827507263238,0.00414386701393426,high
HR1763,-1.51318691546141,-1.03471939667274,-1.18087988723998,-1.24292873312471,0.00414386701393426,low
HR1764,-0.780025091170006,-0.845329570862554,0.164577475105146,-0.486925728975805,0.00414386701393426,low
HR1765,0.348279192846195,-0.634039182820348,-0.179877412009759,-0.155212467327971,0.00414386701393426,low
HR1766,-1.35973856612306,-0.836329417630416,-0.583715757123253,-0.926594580292243,0.00414386701393426,low
HR1767,0.404797483832135,-0.281245306910159,-0.236823714638952,-0.0377571792389918,0.00414386701393426,low
HR1768,-1.14237244228749,-1.03471939667274,-1.03543644557325,-1.07084276151116,0.00414386701393426,low
HR1769,0.722180209334258,0.330842010808247,-0.833882593156369,0.073046542328712,0.00414386701393426,high
HR1770,-1.28115438622082,-1.03471939667274,-1.42796892274356,-1.24794756854571,0.00414386701393426,low
HR1771,0.453991446906662,-0.441547053725439,0.527013159609979,0.179819184263734,0.00414386701393426,high
HR1772,-1.53448471817299,-1.03471939667274,-0.385978012941624,-0.985060709262453,0.00414386701393426,low
HR1773,0.542592678138971,0.233030460386509,-1.02665676363271,-0.0836778750357445,0.00414386701393426,low
HR1774,-1.51565949577347,-0.832880709585759,-1.03481346850902,-1.12778455795608,0.00414386701393426,low
HR1775,-1.43689809750856,-1.03471939667274,-1.29801164583847,-1.25654304667326,0.00414386701393426,low
HR1776,-1.04173457641476,-1.03471939667274,-0.396686582583233,-0.824380185223579,0.00414386701393426,low
HR1777,0.897542886209633,1.35476331095798,0.745270007164245,0.999192068110618,0.00414386701393426,high
HR1778,0.936625194332211,0.785368986529795,-0.229562250695341,0.497477310055555,0.00414386701393426,high
HR1779,1.15603571837732,0.559467991444351,-0.0439312102843134,0.557190833179119,0.00414386701393426,high
HR1780,0.80334429552993,1.16289700720153,0.21665512073173,0.727632141154397,0.00414386701393426,high
HR1781,0.353783279455723,0.31838974260256,0.353028119090565,0.341733713716283,0.00414386701393426,high
HR1782,-1.09350765739273,-1.03471939667274,-1.11834284779775,-1.08218996728774,0.00414386701393426,low
HR1783,-1.50593412632241,-0.884258282859101,-0.804864182419296,-1.06501886386694,0.00414386701393426,low
HR1784,-0.719098462068545,-0.63700530215772,-1.71973749680703,-1.02528042034443,0.00414386701393426,low
HR1785,1.05670639341055,1.31792861398661,0.803814423100997,1.05948314349939,0.00414386701393426,high
HR1786,-0.553046743105032,-0.821020242323549,-0.991002810410398,-0.788356598612993,0.00414386701393426,low
HR1787,1.28418568497299,1.88420375203929,0.646577776487802,1.27165573783336,0.00414386701393426,high
HR1788,-1.090027661802,-1.03471939667274,-2.05905037761411,-1.39459914536295,0.00414386701393426,low
HR1789,-0.650106365316752,-1.03471939667274,-0.881432748806105,-0.855419503598532,0.00414386701393426,low
HR1790,0.750136523504808,-0.201853345259735,0.820847425606113,0.456376867950395,0.00414386701393426,high
HR1791,1.30915724452317,1.86628046781369,1.62605573877032,1.60049781703573,0.00414386701393426,high
HR1792,-1.13087064923404,-1.03471939667274,-1.43301456964339,-1.19953487185006,0.00414386701393426,low
HR1793,-1.44119631355329,-1.03471939667274,-1.19559950364977,-1.22383840462527,0.00414386701393426,low
HR1794,-1.18606820787191,-1.03471939667274,-0.710833626776358,-0.977207077107001,0.00414386701393426,low
HR1795,0.463991000034121,0.624541916444612,-0.775457445293974,0.10435849039492,0.00414386701393426,high
HR1796,1.40293159425185,1.93612553768083,2.10514514528677,1.81473409240648,0.00414386701393426,high
HR1798,0.314365871917,-0.108223118907944,-0.744031925937713,-0.179296390976219,0.00414386701393426,low
HR1799,-1.07274882321651,-0.898190940463597,-0.65264268111543,-0.874527481598511,0.00414386701393426,low
HR1800,-1.20898477109826,-1.03471939667274,-1.33339329402263,-1.19236582059788,0.00414386701393426,low
HR1801,1.31138198212021,1.68457002760591,1.82271206897807,1.60622135956806,0.00414386701393426,high
HR1802,0.530136921337163,-0.0451754035590909,0.027224888654286,0.170728802144119,0.00414386701393426,high
HR1804,-0.395602485514113,-0.89341544865554,0.173736468614212,-0.37176048851848,0.00414386701393426,low
HR1805,1.06941019549704,1.70466411220266,1.28899231217719,1.35435553995896,0.00414386701393426,high
HR1806,0.470894817062192,0.0655081818197096,0.194562855418994,0.243655284766965,0.00414386701393426,high
HR1807,0.62794433777864,0.983123952815348,0.489343726888832,0.70013733916094,0.00414386701393426,high
HR1808,0.546238873349061,1.10491661140126,0.271187146377131,0.640780877042485,0.00414386701393426,high
HR1809,0.910210114049216,0.685021536316333,1.11738847106116,0.904206707142236,0.00414386701393426,high
HR1810,0.705548832542281,0.721019747247856,0.0762044003336786,0.500924326707939,0.00414386701393426,high
HR1811,-1.39999231486936,-0.895250235671761,-1.50129709364324,-1.26551321472812,0.00414386701393426,low
HR1812,1.24324589221642,1.16796559806472,1.01567845117911,1.14229664715341,0.00414386701393426,high
HR1813,-1.36715818895646,-0.905827693448726,-0.9911365630006,-1.08804081513526,0.00414386701393426,low
HR1814,0.636065067782784,-0.539597678899253,0.571688016961982,0.222718468615171,0.00414386701393426,high
HR1815,0.730915632053938,1.5229912440389,0.650754529688302,0.968220468593714,0.00414386701393426,high
HR1816,0.721498074155085,0.321632687310133,-0.262893514316111,0.260079082383036,0.00414386701393426,high
HR1817,1.08295728707533,1.45444367735738,1.50844965233252,1.34861687225508,0.00414386701393426,high
HR1818,0.638124904677537,0.232533748955159,0.913317567865754,0.594658740499483,0.00414386701393426,high
HR1819,0.561247061317689,1.05296480424237,0.682451735829063,0.765554533796375,0.00414386701393426,high
HR1820,-0.157618702794519,-0.779328933910137,-0.91114142872092,-0.616029688475192,0.00414386701393426,low
HR1821,-1.60042068565783,-0.869925110584118,-0.104251900362618,-0.858199232201521,0.00414386701393426,low
HR1822,1.06578286835402,1.63145557335403,1.58039639904295,1.42587828025033,0.00414386701393426,high
HR1823,-1.40292919579654,-1.03471939667274,-0.573466217738469,-1.00370493673592,0.00414386701393426,low
HR1824,-1.11633790643905,-1.03471939667274,-0.724459307144646,-0.958505536752144,0.00414386701393426,low
HR1825,-1.33756280579112,-0.893738365976748,-0.0188697810484716,-0.750056984272112,0.00414386701393426,low
HR1826,0.453827700083423,-0.338950223742296,-0.0850452032022487,0.00994409104629256,0.00414386701393426,high
HR1827,0.828270662490695,0.994154488126768,0.891440430488474,0.904621860368645,0.00414386701393426,high
HR1828,-0.230662621700626,-0.606684293470958,0.121942427405784,-0.2384681625886,0.00414386701393426,low
HR1829,-0.364053218333963,-0.778177409713875,2.20232524221105,0.353364871387739,0.00414386701393426,high
HR1831,0.642022409585002,1.04669803810797,0.0897619537563281,0.592827467149768,0.00414386701393426,high
HR1832,-0.246053929136043,-0.720163496732564,0.151052260462398,-0.27172172180207,0.00414386701393426,low
HR1833,1.22197336555365,1.45390111806141,0.58706863299904,1.08764770553803,0.00414386701393426,high
HR1834,0.541137739310155,-0.480514486786817,1.05473645985449,0.37178657079261,0.00414386701393426,high
HR1835,-0.936119465902056,-1.03471939667274,-0.0624504823877958,-0.677763114987531,0.00414386701393426,low
HR1836,1.21608193191627,1.35105391403164,1.93318278175044,1.50010620923278,0.00414386701393426,high
HR1837,0.0696644512416554,-0.799786821717706,0.296734365505104,-0.144462668323649,0.00414386701393426,low
HR1838,-1.30911612981243,-0.901097303898138,-0.309443018303145,-0.839885484004573,0.00414386701393426,low
HR1839,-0.26339384088526,-0.912266390915443,-0.199915253459406,-0.45852516175337,0.00414386701393426,low
HR1840,0.92840559193041,1.20892808176651,0.290531957907571,0.809288543868165,0.00414386701393426,high
HR1841,-1.37277741708645,-0.882255988036844,-0.0675868441730864,-0.774206749765459,0.00414386701393426,low
HR1842,0.0907615492433272,-0.866339928568789,-1.03530003830134,-0.603626139208935,0.00414386701393426,low
HR1843,0.771596813338786,0.300167734081857,0.538755006792555,0.5368398514044,0.00414386701393426,high
HR1844,1.08399147188801,0.754278646262859,0.694075079278083,0.844115065809652,0.00414386701393426,high
HR1846,0.0364098104229618,-0.582033405704553,0.47507682499723,-0.0235155900947871,0.00414386701393426,low
HR1847,-0.918993244867771,-1.03471939667274,-1.61249657345826,-1.18873640499959,0.00414386701393426,low
HR1848,-0.600199916051748,-1.03471939667274,-0.749318672367524,-0.794745995030671,0.00414386701393426,low
HR1849,1.16025799229548,1.52766277237023,0.722994853269051,1.13697187264492,0.00414386701393426,high
HR1850,0.884724335141077,0.99473375150143,0.696134516389919,0.858530867677475,0.00414386701393426,high
HR1851,1.2130006644433,2.25045172964483,1.83556444867248,1.76633894758687,0.00414386701393426,high
HR1852,-1.49256287432276,-0.891240834752413,-0.853588353683844,-1.07913068758634,0.00414386701393426,low
HR1854,0.0935229555307736,-0.759945452260186,0.837267410261697,0.0569483045107617,0.00414386701393426,high
HR1855,-1.08849738368351,-0.893245976114111,-1.10875316870172,-1.03016550949978,0.00414386701393426,low
HR1856,0.112616019958702,-0.277617305051345,0.515071273419826,0.116689996109061,0.00414386701393426,high
HR1857,-0.126637430881854,-0.86362583714934,-0.324862721129414,-0.438375329720203,0.00414386701393426,low
HR1858,-0.995342346916957,-0.895768767366785,0.249109699286467,-0.547333804999092,0.00414386701393426,low
HR1859,0.745154070026023,0.804443197709,0.421422337481512,0.657006535072178,0.00414386701393426,high
HR1860,-0.0521675641312444,-1.03471939667274,-0.266472972844374,-0.451119977882786,0.00414386701393426,low
HR1862,0.686704155743742,0.70629296347199,0.306166514054085,0.566387877756606,0.00414386701393426,high
HR1863,0.681586596376542,-0.506725281217978,-0.241597811447685,-0.0222454987630401,0.00414386701393426,low
HR1864,0.631134843530181,-0.156619536148322,0.961703041236346,0.478739449539402,0.00414386701393426,high
HR1865,0.478803820897763,-0.572372019851107,0.654457444531516,0.186963081859391,0.00414386701393426,high
HR1866,-1.31735268339523,-1.03471939667274,-0.197150176728729,-0.849740752265567,0.00414386701393426,low
HR1867,-0.421746592018639,-0.873386070122179,-0.120702607912951,-0.471945090017923,0.00414386701393426,low
HR1868,0.0831909006828826,-0.816977396964178,0.659747321759623,-0.0246797248405577,0.00414386701393426,low
HR1869,-1.18436623989491,-1.03471939667274,-1.58234372286037,-1.26714311980934,0.00414386701393426,low
HR1871,-1.34543857430627,-1.03471939667274,-1.51662407220701,-1.29892734772867,0.00414386701393426,low
HR1872,0.583518499948614,0.776094055828471,0.915497640504641,0.758370065427242,0.00414386701393426,high
HR1873,1.19193510795314,1.88679469504563,0.356370052495535,1.14503328516477,0.00414386701393426,high
HR1874,0.741639872594533,0.206978660458815,-0.153414018405351,0.265068171549332,0.00414386701393426,high
HR1875,1.1774209739831,1.87068060555932,0.688456727998912,1.24551943584711,0.00414386701393426,high
HR1876,-0.996429698765049,-0.832072889081021,-1.92875269145275,-1.25241842643294,0.00414386701393426,low
HR1877,0.624136974299486,0.0277223505843104,0.431030429121999,0.360963251335265,0.00414386701393426,high
HR1878,0.299094307554211,-0.590116221335183,0.265498781160703,-0.0085077108734228,0.00414386701393426,low
HR1879,1.15230778654358,1.25668909540338,0.587936152037341,0.998977677994765,0.00414386701393426,high
HR1880,1.03152467608778,0.370278908382656,0.506926891593413,0.636243492021283,0.00414386701393426,high
HR1881,0.145628726623686,-0.372710307684169,-1.14186795007678,-0.456316510379086,0.00414386701393426,low
HR1882,1.0849124656151,1.22812484429592,1.09320582804721,1.13541437931941,0.00414386701393426,high
HR1883,0.997739391855152,1.53573994755789,1.78130066105322,1.43826000015542,0.00414386701393426,high
HR1884,-1.15082802994118,-1.03471939667274,0.148139257914328,-0.679136056233197,0.00414386701393426,low
HR5019,-1.19965785224401,-0.921009391988233,-0.712265623745552,-0.944310955992599,0.00414386701393426,low
HR5103,0.83851528948815,1.29363405985505,0.892065377115253,1.00807157548615,0.00414386701393426,high
HR5109,-1.52670669002445,-0.890060959824025,-0.972964334555618,-1.12991066146803,0.00414386701393426,low
HR5111,-1.53449165807146,-0.936448745436333,-1.1631135384446,-1.21135131398413,0.00414386701393426,low
HR5117,-0.118113806154665,-0.621873646536518,-1.34303910900587,-0.694342187232349,0.00414386701393426,low
HR5147,-0.710711715866652,-0.900403408393554,-0.86307911261507,-0.824731412291759,0.00414386701393426,low
HR5148,1.07777099925618,0.286554869983677,1.10674416084205,0.823690010027304,0.00414386701393426,high
HR5165,-1.21299441302777,-0.919999465258825,-0.605328598822786,-0.912774159036461,0.00414386701393426,low
HR5168,0.849825513879195,0.238369966902867,2.1180593639605,1.06875161491419,0.00414386701393426,high
HR5170,-1.54100866771608,-0.922751117567898,-0.117476142696772,-0.860411975993582,0.00414386701393426,low
HR5172,1.11086595179595,1.13293650320908,0.810865235714458,1.01822256357316,0.00414386701393426,high
HR5179,-1.37343421280541,-1.03471939667274,1.55918971008341,-0.282987966464911,0.00414386701393426,low
HR5206,-1.1393243240188,-0.877507781607031,-0.456394366081652,-0.824408823902494,0.00414386701393426,low
HR5212,1.09116066341808,1.47483002840042,1.31560826423241,1.29386631868363,0.00414386701393426,high
HR5218,-1.33668626101332,-0.825896320889436,-0.500338258374236,-0.887640280092331,0.00414386701393426,low
HR5236,1.16131619116934,0.662075713149202,1.43245437739799,1.08528209390551,0.00414386701393426,high
HR5238,0.94340773778342,0.794567269271869,1.43490771462749,1.05762757389426,0.00414386701393426,high
HR5239,1.15670329300869,1.11447146522686,2.12276721499687,1.46464732441081,0.00414386701393426,high
HR5240,1.01856053695471,1.39258976657639,1.18804606480757,1.19973212277956,0.00414386701393426,high
HR5241,-1.52395241312098,-1.03471939667274,0.0999681515016716,-0.819567886097351,0.00414386701393426,low
HR5243,0.628735893771745,0.300752314157822,-0.16598811804158,0.254500029962662,0.00414386701393426,high
HR5244,1.06442624334665,1.61408793665405,1.29612220115671,1.32487879371914,0.00414386701393426,high
HR5245,0.869718365621821,0.620495407525781,-0.22721574302486,0.420999343374248,0.00414386701393426,high
HR5246,-0.737751452556094,-0.917046206359679,0.235975872796188,-0.472940595373195,0.00414386701393426,low
HR5247,0.705650704792109,0.863412211436059,0.407117135641216,0.658726683956462,0.00414386701393426,high
HR5248,0.0441267575371318,-0.690418502831444,0.512373621503819,-0.0446393745968309,0.00414386701393426,low
HR5250,-1.48010873543158,-1.03471939667274,-1.60186207396577,-1.37223006869003,0.00414386701393426,low
HR5253,-0.334913553158746,-0.737367924483199,-0.331121963182182,-0.467801146941376,0.00414386701393426,low
HR5255,-1.29705279817145,-0.835514764147057,-1.00692255510807,-1.04649670580886,0.00414386701393426,low
HR5257,1.03368401440245,1.2833154404334,0.707853004558884,1.00828415313158,0.00414386701393426,high
HR5259,-1.25043820089889,-0.903970080633292,-0.534831317939778,-0.896413199823986,0.00414386701393426,low
HR5260,-1.28647230703426,-0.922829509318022,0.365950713038904,-0.614450367771125,0.00414386701393426,low
HR5263,-1.37476324710294,-0.875902035924622,-1.0237221856526,-1.09146248956005,0.00414386701393426,low
HR5266,1.1854031808182,1.23687404946938,1.4436123301501,1.28862985347923,0.00414386701393426,high
HR5267,-1.24236099281346,-1.03471939667274,-1.42073046516407,-1.23260361821676,0.00414386701393426,low
HR5270,0.948743735946247,1.52602728279403,1.09737637935868,1.19071579936632,0.00414386701393426,high
HR5271,-1.24294475155459,-1.03471939667274,-0.571721753552699,-0.949795300593344,0.00414386701393426,low
HR5272,-1.71873624648022,-0.878939943143162,-1.10924172178503,-1.2356393038028,0.00414386701393426,low
HR5273,-1.06529299003788,-1.03471939667274,-0.18909012958335,-0.76303417209799,0.00414386701393426,low
HR5274,0.40305822724404,0.391019473008858,-0.158229012612697,0.211949562546734,0.00414386701393426,high
HR5275,0.285124686796696,-0.702594331614398,0.865722860100691,0.149417738427663,0.00414386701393426,high
HR5276,0.934290820854291,0.89944327415657,0.951602598394629,0.928445564468497,0.00414386701393426,high
HR5277,-0.187096168116402,-0.687850601300484,-1.52872836923267,-0.801225046216518,0.00414386701393426,low
HR5278,-1.19719816182456,-1.03471939667274,-0.0204434347665767,-0.750786997754624,0.00414386701393426,low
HR5279,0.535497909863568,-0.382120459804089,-0.130840571295727,0.00751229292125063,0.00414386701393426,high
HR5280,-1.29778213009382,-1.03471939667274,-0.967248174457717,-1.09991656707476,0.00414386701393426,low
HR5282,1.1393408247067,1.42451444085646,1.95209161693886,1.50531562750067,0.00414386701393426,high
HR5283,-0.688993534206912,-0.885196246814415,0.0230439838095153,-0.517048599070604,0.00414386701393426,low
HR5285,-0.452672276574516,-1.03471939667274,-0.261553815668849,-0.582981829638701,0.00414386701393426,low
HR5286,-1.28659741250737,-0.919445449587518,-1.59894667951905,-1.26832984720465,0.00414386701393426,low
HR5287,-0.0996950565295505,-0.857650342814574,0.650175192526015,-0.10239006893937,0.00414386701393426,low
HR5289,-1.3807413849588,-1.03471939667274,0.209839091672764,-0.735207229986259,0.00414386701393426,low
HR5292,0.220160477743203,-0.0971829684366061,-0.372832240047348,-0.0832849102469174,0.00414386701393426,low
HR5293,0.466037691246178,-0.828193231689121,-1.38422176495625,-0.582125768466397,0.00414386701393426,low
HR5295,0.430409295700417,-0.17561359040315,-1.44785800759118,-0.397687434097971,0.00414386701393426,low
HR5296,0.731785603134613,-0.338585121998649,0.0819127315579727,0.158371070897979,0.00414386701393426,high
HR5298,1.3149356437186,1.54640362337309,1.27656722384277,1.37930216364482,0.00414386701393426,high
HR5299,-1.12624834659283,-0.908758991609815,-1.192017914417,-1.07567508420655,0.00414386701393426,low
HR5300,-1.14509286569463,-0.899138220241087,-0.977693087388421,-1.00730805777471,0.00414386701393426,low
HR5301,-0.586970674731094,-1.03471939667274,-1.74534871747836,-1.12234626296073,0.00414386701393426,low
HR5303,1.25397613087544,1.93208736047311,1.68518013496443,1.62374787543766,0.00414386701393426,high
HR5314,-1.05013561084603,-1.03471939667274,-1.90349217750028,-1.32944906167302,0.00414386701393426,low
HR5316,-1.42195493088781,-0.899304155863217,-1.08829466909298,-1.13651791861467,0.00414386701393426,low
HR5317,0.793218516072232,0.898221046487151,0.754109177069719,0.815182913209701,0.00414386701393426,high
HR5318,-1.3371413962817,-1.03471939667274,-2.05153784499736,-1.4744662126506,0.00414386701393426,low
HR5319,0.73983784150825,-0.564160580942963,0.0410697490946899,0.0722490032199921,0.00414386701393426,high
HR5322,-1.50594796658688,-0.911661963013024,-0.0480149702607191,-0.821874966620208,0.00414386701393426,low
HR5324,-1.31910740875065,-0.90160741244878,-0.849972038192252,-1.02356228646389,0.00414386701393426,low
HR5325,-1.54290168018506,-1.03471939667274,-1.19366751817459,-1.25709619834413,0.00414386701393426,low
HR5333,0.509096830371837,0.435926160331947,1.16621335356938,0.703745448091053,0.00414386701393426,high
HR5334,0.849800710371923,-0.199805627620264,0.490820773538056,0.380271952096572,0.00414386701393426,high
HR5335,0.467194166561342,-0.698015325752658,-0.749908276672016,-0.326909811954444,0.00414386701393426,low
HR5336,-1.47389531481703,-1.03471939667274,-2.13660000075661,-1.54840490408212,0.00414386701393426,low
HR5337,-1.19656532064842,-0.874763494843125,0.424774908035403,-0.548851302485382,0.00414386701393426,low
HR5341,0.879553202041286,1.22069340418852,0.153486782594037,0.751244462941281,0.00414386701393426,high
HR5342,0.421942494687747,0.364564459155068,0.327965484043949,0.371490812628921,0.00414386701393426,high
HR5343,0.637994901623036,-0.245916333295312,1.03461628790712,0.475564952078281,0.00414386701393426,high
HR5344,0.968914649491858,1.31247613199496,1.20619840124785,1.16252972757822,0.00414386701393426,high
HR5345,-1.50890469284795,-1.03471939667274,0.787063196931678,-0.58552029752967,0.00414386701393426,low
HR5348,1.1642890300083,1.33618921390851,1.17272603819373,1.22440142737018,0.00414386701393426,high
HR5349,0.650784490530361,0.736752629229687,-0.10944564780867,0.42603049065046,0.00414386701393426,high
HR5350,-1.06013355087097,-1.03471939667274,-0.247451018074614,-0.780767988539441,0.00414386701393426,low
HR5352,1.01597080320868,1.86684408813841,0.483547759286273,1.12212088354446,0.00414386701393426,high
HR5354,0.418437307889017,-0.215496151126325,-0.318096341602941,-0.0383850616134165,0.00414386701393426,low
HR5357,0.90295899611477,1.15435842101388,0.543163989889327,0.86682713567266,0.00414386701393426,high
HR5358,-1.18573072971175,-1.03471939667274,-0.0892636554209813,-0.769904593935157,0.00414386701393426,low
HR5359,-1.23625156437192,-1.03471939667274,-1.1184611062081,-1.12981068908425,0.00414386701393426,low
HR5360,0.836100742253228,-0.0288313287334249,0.11623703697343,0.307835483497744,0.00414386701393426,high
HR5362,0.72983354568742,0.273160296611185,0.0321670731642166,0.345053638487607,0.00414386701393426,high
HR5363,-1.29150541001629,-0.906118715394898,-0.485733726858914,-0.894452617423369,0.00414386701393426,low
HR5365,-1.34176530148019,-0.906847560486065,-1.69259080809393,-1.31373455668673,0.00414386701393426,low
HR5366,-1.53679108475616,-0.906592730381685,-0.0861229629088163,-0.843168926015553,0.00414386701393426,low
HR5370,-1.32917354097454,-1.03471939667274,0.826490724236434,-0.512467404470282,0.00414386701393426,low
HR5372,0.659405805360133,0.600982662211112,-0.923858881155591,0.112176528805218,0.00414386701393426,high
HR5376,-1.34352234387907,-1.03471939667274,-0.586940197062327,-0.988393979204711,0.00414386701393426,low
HR5379,-1.28850094341519,-0.852081414136912,-0.86661395615733,-1.00239877123648,0.00414386701393426,low
HR5381,0.663206337843058,0.275864647818362,0.333574697326164,0.424215227662528,0.00414386701393426,high
HR5383,0.269094791566998,-0.877323653621683,-0.302590313857194,-0.303606391970626,0.00414386701393426,low
HR5384,0.177933047794907,-0.486475279454418,0.00714129040781009,-0.100466980417234,0.00414386701393426,low
HR5385,0.642674157102234,0.948192328019926,0.770147984702361,0.78700482327484,0.00414386701393426,high
HR5387,-1.5756779358722,-1.03471939667274,-0.785049663237056,-1.13181566526066,0.00414386701393426,low
HR5390,-1.16198537566327,-0.788432884871633,-0.116092302987308,-0.688836854507404,0.00414386701393426,low
HR5392,-1.2863344958297,-0.84981013345771,-0.528443165240612,-0.88819593150934,0.00414386701393426,low
HR5393,-1.47386088333729,-1.03471939667274,-0.793532254397297,-1.10070417813577,0.00414386701393426,low
HR5394,-0.118086011742055,-0.575497701296931,-0.732588532711338,-0.475390748583441,0.00414386701393426,low
HR5399,-1.40844113645388,-1.03471939667274,-2.26304068336212,-1.56873373882958,0.00414386701393426,low
HR5402,0.975092922817318,1.18418653427095,0.169878510672598,0.776385989253623,0.00414386701393426,high
HR5409,-1.3159410447709,-0.868504020278985,-1.12552400545861,-1.10332302350283,0.00414386701393426,low
HR5415,0.288825493732197,-0.484656570529467,0.0533869369573168,-0.0474813799466511,0.00414386701393426,low
HR5424,-1.11080408940456,-1.03471939667274,-1.76654233264858,-1.30402193957529,0.00414386701393426,low
HR5425,-0.312428827809718,-0.658201349316793,-1.12969665273701,-0.700108943287841,0.00414386701393426,low
HR5426,0.656703683047409,0.717214440947835,1.04708310993538,0.807000411310207,0.00414386701393426,high
HR5427,-1.14876767653889,-0.900239621754014,-1.43371768983952,-1.16090832937747,0.00414386701393426,low
HR5429,-0.824451517693376,-0.888213595338202,-0.827307347555072,-0.846657486862217,0.00414386701393426,low
HR5430,0.950676653067172,0.365063747805861,0.481266532118709,0.599002310997247,0.00414386701393426,high
HR5431,-1.14523792288582,-0.891229195442095,-2.22902942466297,-1.42183218099696,0.00414386701393426,low
HR5434,1.11542832751197,1.83111870797307,1.71362149521944,1.55338951023483,0.00414386701393426,high
HR5438,0.934288410576587,0.535313232783083,-0.0868679506184669,0.460911230913735,0.00414386701393426,high
HR5439,1.05063335192624,1.9801610940542,1.83383093339938,1.62154179312661,0.00414386701393426,high
HR5441,0.779955574666078,1.4666940096309,0.232220772174746,0.826290118823909,0.00414386701393426,high
HR5442,1.11503589142591,1.51719959777681,1.67708016991184,1.43643855303819,0.00414386701393426,high
HR5443,0.520189382278255,-0.0905560165129913,0.381292869632946,0.270308745132737,0.00414386701393426,high
HR5444,1.10904018558508,2.05945506525751,1.73487697438258,1.63445740840839,0.00414386701393426,high
HR5445,1.1932748179522,1.08910561962749,1.85782746305634,1.38006930021201,0.00414386701393426,high
HR5446,-1.31787137101552,-0.85104534596553,-0.314503914424613,-0.827806877135221,0.00414386701393426,low
HR5452,-0.720423270313198,-0.83137878114644,-1.31546215196105,-0.955754734473563,0.00414386701393426,low
HR5468,0.153106551691699,-0.516840830010847,-1.17901037274427,-0.514248217021141,0.00414386701393426,low
HR5473,1.05675684253448,1.0929409676546,0.834690214339143,0.994796008176074,0.00414386701393426,high
HR5474,0.678951154111014,-0.322608975190958,-0.0385637587974319,0.105926140040875,0.00414386701393426,high
